contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9385642;387;2023-05-17 00:00:00;AGENCIA DE DESENVOLVIMENTO DO CIRCUITO TURISTICO CAMINHOS DO;04.958.114/0001-08;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;150000,0;150000,0;150000,0
9385772;118;2023-05-06 00:00:00;PM BONFINOPOLIS DE MINAS;18.125.138/0001-82;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;350000,0;350000,0;350000,0
9385773;116;2023-05-04 00:00:00;PM OURO VERDE DE MINAS;18.404.947/0001-23;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2325000,0;2325000,0;2325000,0
9385774;119;2023-05-10 00:00:00;PM LARANJAL;17.947.615/0001-22;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;516780,0;516780,0;516780,0
9385775;118;2023-05-10 00:00:00;PM CUPARAQUE;01.615.422/0001-34;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9385776;3008;2023-05-05 00:00:00;PM GRAO MOGOL;20.716.627/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;777430,99;777430,99;777430,99
9385777;538;2023-05-04 00:00:00;PM CANAA;18.132.712/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;318000,0;318000,0;318000,0
9385778;540;2023-05-04 00:00:00;PM FREI LAGONEGRO;01.615.008/0001-25;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;832000,0;832000,0;832000,0
9385779;549;2023-05-05 00:00:00;PM PATROCINIO;18.468.033/0001-26;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;130248,0;130248,0;130248,0
9385779;550;2023-05-05 00:00:00;PM PATROCINIO;18.468.033/0001-26;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;7462942,4;7462942,4;7462942,4
9385779;551;2023-05-05 00:00:00;PM PATROCINIO;18.468.033/0001-26;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;559356,2;559356,2;559356,2
9385780;117;2023-05-10 00:00:00;PM ARANTINA;17.952.508/0001-92;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9385781;552;2023-05-05 00:00:00;PM VIRGEM DA LAPA;18.348.730/0001-43;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;57931,2;57931,2;57931,2
9385781;553;2023-05-05 00:00:00;PM VIRGEM DA LAPA;18.348.730/0001-43;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;3581652,59;3581652,59;3581652,59
9385781;554;2023-05-05 00:00:00;PM VIRGEM DA LAPA;18.348.730/0001-43;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;248788,28;248788,28;248788,28
9385782;120;2023-05-10 00:00:00;PM JOSENOPOLIS;01.612.503/0001-80;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;550000,0;550000,0;550000,0
9385783;555;2023-05-05 00:00:00;PM SAO JOAO EVANGELISTA;18.307.488/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;7484,4;7484,4;7484,4
9385783;556;2023-05-05 00:00:00;PM SAO JOAO EVANGELISTA;18.307.488/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;428840,72;428840,72;428840,72
9385783;557;2023-05-05 00:00:00;PM SAO JOAO EVANGELISTA;18.307.488/0001-60;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;32142,11;32142,11;32142,11
9385784;558;2023-05-05 00:00:00;PM MARTINS SOARES;01.615.420/0001-45;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;42282,0;42282,0;42282,0
9385784;559;2023-05-05 00:00:00;PM MARTINS SOARES;01.615.420/0001-45;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2664936,15;2664936,15;2664936,15
9385784;560;2023-05-05 00:00:00;PM MARTINS SOARES;01.615.420/0001-45;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;181582,05;181582,05;181582,05
9385785;561;2023-05-05 00:00:00;PM MINAS NOVAS;22.516.405/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;98074,8;98074,8;98074,8
9385785;562;2023-05-05 00:00:00;PM MINAS NOVAS;22.516.405/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;5760666,84;5760666,84;5760666,84
9385785;563;2023-05-05 00:00:00;PM MINAS NOVAS;22.516.405/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;421186,87;421186,87;421186,87
9385811;543;2023-05-05 00:00:00;PM LADAINHA;18.404.863/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;44031,6;44031,6;44031,6
9385811;544;2023-05-05 00:00:00;PM LADAINHA;18.404.863/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2522920,08;2522920,08;2522920,08
9385811;545;2023-05-05 00:00:00;PM LADAINHA;18.404.863/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;189095,79;189095,79;189095,79
9385812;546;2023-05-05 00:00:00;PM BURITIZEIRO;18.279.067/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;47725,2;47725,2;47725,2
9385812;547;2023-05-05 00:00:00;PM BURITIZEIRO;18.279.067/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2734555,76;2734555,76;2734555,76
9385812;548;2023-05-05 00:00:00;PM BURITIZEIRO;18.279.067/0001-72;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;204958,13;204958,13;204958,13
9385841;564;2023-05-05 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;140259,6;140259,6;140259,6
9385841;565;2023-05-05 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;0,0;0,0;0,0
9385841;566;2023-05-05 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;8601313,5;8601313,5;8601313,5
9385841;567;2023-05-05 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;0,0
9385841;580;2023-05-05 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;602351,49;602351,49;602351,49
9385842;568;2023-05-05 00:00:00;PM CHAPADA DO NORTE;16.886.608/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;23328,0;23328,0;23328,0
9385842;569;2023-05-05 00:00:00;PM CHAPADA DO NORTE;16.886.608/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1381758,0;1381758,0;1381758,0
9385842;570;2023-05-05 00:00:00;PM CHAPADA DO NORTE;16.886.608/0001-03;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100183,2;100183,2;100183,2
9385843;571;2023-05-05 00:00:00;PM CARANGOLA;19.279.827/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;13024,8;13024,8;13024,8
9385843;572;2023-05-05 00:00:00;PM CARANGOLA;19.279.827/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;746294,24;746294,24;746294,24
9385843;573;2023-05-05 00:00:00;PM CARANGOLA;19.279.827/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;55935,62;55935,62;55935,62
9385844;574;2023-05-05 00:00:00;PM ANGELANDIA;01.113.937/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;10594,8;10594,8;10594,8
9385844;575;2023-05-05 00:00:00;PM ANGELANDIA;01.113.937/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;607060,24;607060,24;607060,24
9385844;576;2023-05-05 00:00:00;PM ANGELANDIA;01.113.937/0001-36;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;45499,87;45499,87;45499,87
9385845;577;2023-05-05 00:00:00;PM NEPOMUCENO;18.244.350/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;14968,8;14968,8;14968,8
9385845;578;2023-05-05 00:00:00;PM NEPOMUCENO;18.244.350/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;986333,04;986333,04;986333,04
9385845;579;2023-05-05 00:00:00;PM NEPOMUCENO;18.244.350/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;64284,22;64284,22;64284,22
9385846;581;2023-05-05 00:00:00;PM MATEUS LEME;18.715.433/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;221324,4;221324,4;221324,4
9385846;582;2023-05-05 00:00:00;PM MATEUS LEME;18.715.433/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;13949562,33;13949562,33;13949562,33
9385846;583;2023-05-05 00:00:00;PM MATEUS LEME;18.715.433/0001-99;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;950488,11;950488,11;950488,11
9385857;120;2023-05-08 00:00:00;PM HELIODORA;18.712.133/0001-56;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;700000,0;700000,0;700000,0
9385859;121;2023-05-08 00:00:00;PM SAO JOAO EVANGELISTA;18.307.488/0001-60;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9385860;123;2023-05-08 00:00:00;PM SAO PEDRO DA UNIAO;18.666.172/0001-64;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9385861;122;2023-05-08 00:00:00;PM SAO PEDRO DA UNIAO;18.666.172/0001-64;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9385867;119;2023-05-08 00:00:00;PM DIVINO DAS LARANJEIRAS;18.357.079/0001-78;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9385883;128;2023-05-09 00:00:00;PM VARGEM ALEGRE;01.613.128/0001-93;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9385884;129;2023-05-09 00:00:00;PM PAIVA;17.747.965/0001-45;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;850000,0;850000,0;850000,0
9385908;127;2023-05-09 00:00:00;PM FELICIO DOS SANTOS;17.754.201/0001-87;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9385954;130;2023-05-09 00:00:00;PM SERRA AZUL DE MINAS;18.303.230/0001-95;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9385985;586;2023-05-09 00:00:00;PM SANTANA DO RIACHO;18.715.458/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;16621,2;16621,2;16621,2
9385985;587;2023-05-09 00:00:00;PM SANTANA DO RIACHO;18.715.458/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;952360,56;952360,56;952360,56
9385985;588;2023-05-09 00:00:00;PM SANTANA DO RIACHO;18.715.458/0001-92;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;71380,53;71380,53;71380,53
9385986;589;2023-05-09 00:00:00;PM GUAPE;18.239.616/0001-85;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;30909,6;30909,6;30909,6
9385986;590;2023-05-09 00:00:00;PM GUAPE;18.239.616/0001-85;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1771056,48;1771056,48;1771056,48
9385986;591;2023-05-09 00:00:00;PM GUAPE;18.239.616/0001-85;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132742,74;132742,74;132742,74
9385987;592;2023-05-09 00:00:00;PM POCO FUNDO;18.242.792/0001-76;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;36352,8;36352,8;36352,8
9385987;593;2023-05-09 00:00:00;PM POCO FUNDO;18.242.792/0001-76;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2082940,64;2082940,64;2082940,64
9385987;594;2023-05-09 00:00:00;PM POCO FUNDO;18.242.792/0001-76;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;156118,82;156118,82;156118,82
9385988;595;2023-05-09 00:00:00;PM MATHIAS LOBATO;18.332.619/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;22064,4;22064,4;22064,4
9385988;596;2023-05-09 00:00:00;PM MATHIAS LOBATO;18.332.619/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1390667,83;1390667,83;1390667,83
9385988;597;2023-05-09 00:00:00;PM MATHIAS LOBATO;18.332.619/0001-69;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;94756,61;94756,61;94756,61
9385989;584;2023-05-09 00:00:00;PM BANDEIRA;18.349.902/0001-01;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;309649,0;309649,0;309649,0
9385990;585;2023-05-09 00:00:00;PM CARBONITA;21.154.174/0001-89;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1368000,0;1368000,0;1368000,0
9385990;1139;2023-12-27 00:00:00;PM CARBONITA;21.154.174/0001-89;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514000,0;514000,0;514000,0
9385991;2199;2023-06-20 00:00:00;PM TRES CORACOES;17.955.535/0001-19;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2975790,08;2975790,08;2975790,08
9386023;137;2023-05-25 00:00:00;SINDICATO DOS PRODUTORES RURAIS DE BOM JESUS DO AMPARO;04.003.187/0001-38;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;450000,0;450000,0;450000,0
9386023;439;2023-12-19 00:00:00;SINDICATO DOS PRODUTORES RURAIS DE BOM JESUS DO AMPARO;04.003.187/0001-38;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9386048;132;2023-05-10 00:00:00;PM ENTRE FOLHAS;66.229.626/0001-82;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;700000,0;700000,0;700000,0
9386049;133;2023-05-10 00:00:00;PM JAPONVAR;01.612.476/0001-46;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9386056;598;2023-05-10 00:00:00;PM GRAO MOGOL;20.716.627/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;30034,8;30034,8;30034,8
9386056;599;2023-05-10 00:00:00;PM GRAO MOGOL;20.716.627/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1720932,24;1720932,24;1720932,24
9386056;600;2023-05-10 00:00:00;PM GRAO MOGOL;20.716.627/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;128985,87;128985,87;128985,87
9386068;132;2023-05-23 00:00:00;ASSOCIACAO COMUNITARIA DO BEM-ESTAR DOS MORADORES DE VIEIRAS - ACOMOV;13.978.230/0001-71;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;450000,0;450000,0;450000,0
9386070;135;2023-05-24 00:00:00;ASSOC.DOS PRODUTORES RURAIS DO CORREGO DO PADRE ANGELO;13.026.013/0001-81;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;117492,0
