contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9417547;360;2024-04-01 00:00:00;PM BANDEIRA;18.349.902/0001-01;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9417548;357;2024-04-01 00:00:00;PM DIVISOPOLIS;66.234.311/0001-23;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9417551;359;2024-04-01 00:00:00;PM CAETE;18.302.299/0001-02;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9417553;358;2024-04-01 00:00:00;PM CAETE;18.302.299/0001-02;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9417560;90;2024-03-25 00:00:00;PM ALPINOPOLIS;18.241.752/0001-00;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;650000,0;650000,0;650000,0
9417561;109;2024-04-12 00:00:00;PM SAO JOAO DE MANTENINHA;22.705.248/0001-90;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9417562;92;2024-03-26 00:00:00;PM PRESIDENTE OLEGARIO;18.602.060/0001-40;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;330000,0;330000,0;330000,0
9417563;615;2024-03-26 00:00:00;PM TAQUARACU DE MINAS;18.302.315/0001-59;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;247250,0;247250,0;247250,0
9417564;616;2024-03-26 00:00:00;PM JEQUITIBA;18.062.208/0001-09;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;275000,0;275000,0;275000,0
9417569;361;2024-04-01 00:00:00;PM ITANHOMI;18.493.239/0001-06;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9417571;95;2024-03-27 00:00:00;PM MATHIAS LOBATO;18.332.619/0001-69;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;550000,0;550000,0;550000,0
9417575;443;2024-03-26 00:00:00;PM BELMIRO BRAGA;18.338.129/0001-70;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;150000,0
9417576;445;2024-03-26 00:00:00;PM SANTA RITA DE CALDAS;17.857.442/0001-51;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;625000,0;625000,0;625000,0
9417577;444;2024-03-26 00:00:00;PM MANGA;18.270.447/0001-46;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9417578;446;2024-03-26 00:00:00;PM PIEDADE DE CARATINGA;01.613.130/0001-62;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;520000,0;520000,0;520000,0
9417599;460;2024-04-01 00:00:00;PM SERRANOPOLIS DE MINAS;01.612.501/0001-91;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9417609;362;2024-04-01 00:00:00;PM INDIANOPOLIS;18.259.390/0001-84;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9417613;364;2024-04-01 00:00:00;PM POCO FUNDO;18.242.792/0001-76;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1465000,0;1465000,0;1465000,0
9417614;363;2024-04-01 00:00:00;PM BANDEIRA;18.349.902/0001-01;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;350000,0;350000,0;350000,0
9417621;462;2024-04-02 00:00:00;PM BIAS FORTES;18.094.771/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;150000,0
9417622;1188;2024-04-03 00:00:00;PM MAMONAS;25.212.242/0001-70;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9417623;464;2024-04-02 00:00:00;PM CIPOTANEA;18.094.805/0001-07;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514000,0;514000,0;514000,0
9417624;465;2024-04-02 00:00:00;PM CANAA;18.132.712/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514000,0;514000,0;514000,0
9417625;432;2024-04-03 00:00:00;PM PRESIDENTE BERNARDES;23.515.695/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;341622,7;341622,7;341622,7
9417626;478;2024-04-10 00:00:00;PM BOA ESPERANCA;18.239.590/0001-75;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1788893,04;1788893,04;1788893,04
9417627;466;2024-04-02 00:00:00;PM IPUIUNA;18.179.226/0001-67;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1204000,0;1204000,0;1204000,0
9417628;467;2024-04-02 00:00:00;PM CLAUDIO;18.308.775/0001-94;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;427000,0;427000,0;427000,0
9417629;469;2024-04-02 00:00:00;PM SAO VICENTE DE MINAS;17.954.546/0001-84;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;427000,0;427000,0;427000,0
9417630;468;2024-04-02 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;308000,0;308000,0;308000,0
9417632;1;2024-04-02 00:00:00;PM RIACHO DOS MACHADOS;16.925.208/0001-51;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;678150,0;678150,0;678150,0
9417633;20;2024-04-08 00:00:00;PM GUANHAES;18.307.439/0001-27;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;79080,11;79080,11;79080,11
9417634;3;2024-04-02 00:00:00;PM PASSA QUATRO;23.245.806/0001-45;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;117492,0;117492,0;117492,0
9417635;4;2024-04-02 00:00:00;PM MATUTINA;18.602.102/0001-42;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,7;78682,7;78682,7
9417636;6;2024-04-02 00:00:00;PM IGUATAMA;18.306.688/0001-06;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119632,75;119632,75;119632,75
9417641;5;2024-04-02 00:00:00;PM TEOFILO OTONI;18.404.780/0001-09;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;198000,0;198000,0;198000,0
9417681;17;2024-04-05 00:00:00;PM EUGENOPOLIS;17.947.656/0001-19;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;104892,0;104892,0;104892,0
9417682;2;2024-04-02 00:00:00;CONSORCIO INTERMUNICIPAL MULTIFINALITARIO PARA O DESENVOLVIMENTO AMBIE;19.193.527/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;85135,52;85135,52;85135,52
9417823;150;2024-05-08 00:00:00;PM MEDINA;18.414.607/0001-83;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;180000,0
9417824;151;2024-05-08 00:00:00;PM BANDEIRA;18.349.902/0001-01;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;30000,0
9417825;108;2024-04-12 00:00:00;PM FELIXLANDIA;17.695.032/0001-51;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9417861;509;2024-04-15 00:00:00;PM URUANA DE MINAS;01.609.942/0001-34;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;317000,0;317000,0;317000,0
9417862;510;2024-04-15 00:00:00;PM SAO ROMAO;24.891.418/0001-02;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;318000,0;318000,0;318000,0
9417885;7;2024-04-04 00:00:00;PM DIVISA ALEGRE;01.613.073/0001-11;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78677,5;78677,5;78677,5
9417886;11;2024-04-04 00:00:00;PM DELFIM MOREIRA;18.025.924/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;341672,7;341672,7;341672,7
9417887;9;2024-04-04 00:00:00;PM GAMELEIRA;01.612.482/0001-01;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;315975,9;315975,9;315975,9
9417888;10;2024-04-04 00:00:00;PM SAO SEBASTIAO DO MARANHAO;18.409.177/0001-01;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9417891;12;2024-04-04 00:00:00;PM DIVINO;18.114.272/0001-88;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78680,0;78680,0;78680,0
9417892;18;2024-04-05 00:00:00;PM ALPINOPOLIS;18.241.752/0001-00;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;341622,7;341622,7;341622,7
9417893;8;2024-04-04 00:00:00;PM VIRGINIA;25.970.260/0001-10;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;239266,66;239266,66;239266,66
9417894;100;2024-04-08 00:00:00;PM ALTO RIO DOCE;18.094.748/0001-66;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;750000,0;750000,0;750000,0
9417922;489;2024-04-09 00:00:00;PM PAINS;20.920.575/0001-30;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;318000,0;318000,0;318000,0
9417922;508;2024-04-15 00:00:00;PM PAINS;20.920.575/0001-30;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;962100,0;962100,0;962100,0
9417996;13;2024-04-05 00:00:00;PM PEDRA AZUL;18.414.565/0001-80;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78677,5;78677,5;78677,5
9417997;14;2024-04-05 00:00:00;PM MOEDA;18.363.952/0001-35;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9417998;15;2024-04-05 00:00:00;PM PERIQUITO;01.613.077/0001-08;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;500000,0;500000,0
9417999;16;2024-04-05 00:00:00;PM JAPONVAR;01.612.476/0001-46;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;79034,38;79034,38;79034,38
9418001;372;2024-04-08 00:00:00;PM PEDRA AZUL;18.414.565/0001-80;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9419159;370;2024-04-08 00:00:00;PM SABARA;18.715.441/0001-35;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;400000,0;400000,0;400000,0
9421653;374;2024-04-09 00:00:00;PM ENTRE FOLHAS;66.229.626/0001-82;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9421655;369;2024-04-08 00:00:00;PM FREI GASPAR;18.404.913/0001-39;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2980467,88;2980467,88;2980467,88
9421656;19;2024-04-08 00:00:00;PM AREADO;18.243.246/0001-50;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,5;78682,5;78682,5
9422051;1555;2024-04-11 00:00:00;PM SAO LOURENCO;18.188.219/0001-21;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;323375,0;323375,0;323375,0
9422053;24;2024-04-09 00:00:00;PM RUBIM;18.349.944/0001-34;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;117492,0;117492,0;117492,0
9422054;25;2024-04-09 00:00:00;PM SAO GERALDO DA PIEDADE;18.307.470/0001-68;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;314000,0;314000,0;314000,0
9422055;21;2024-04-09 00:00:00;PM SAO JOSE DO GOIABAL;18.402.552/0001-91;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;544166,67;544166,67;544166,67
9422056;22;2024-04-09 00:00:00;PM SAO JOSE DO GOIABAL;18.402.552/0001-91;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;157365,45;157365,45;157365,45
9422057;23;2024-04-09 00:00:00;PM ESTIVA;18.675.918/0001-04;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119518,65;119518,65;119518,65
9422059;381;2024-04-10 00:00:00;PM SANTA RITA DO IBITIPOCA;18.094.862/0001-96;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9422061;376;2024-04-10 00:00:00;PM SANTO ANTONIO DO JACINTO;18.349.951/0001-36;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9422068;217;2024-04-15 00:00:00;PM PAINS;20.920.575/0001-30;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;200000,0;200000,0
9422076;1556;2024-04-11 00:00:00;PM ITAPEVA;18.677.625/0001-58;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;268643,22;268643,22;268643,22
9422077;385;2024-04-10 00:00:00;PM SEM PEIXE;01.625.189/0001-70;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9422081;379;2024-04-10 00:00:00;PM MALACACHETA;18.404.871/0001-36;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;804722,14;804722,14;804722,14
9422082;378;2024-04-10 00:00:00;PM MALACACHETA;18.404.871/0001-36;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9422083;27;2024-04-10 00:00:00;PM SENHORA DE OLIVEIRA;23.515.703/0001-58;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;117492,86;117492,86;117492,86
9422084;26;2024-04-10 00:00:00;PM PASSA TEMPO;18.039.503/0001-36;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119633,33;119633,33;119633,33
9422254;384;2024-04-10 00:00:00;PM BORDA DA MATA;17.912.023/0001-75;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;325000,0;325000,0;325000,0
9422257;386;2024-04-11 00:00:00;PM RIO NOVO;18.338.244/0001-44;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2000000,0;2000000,0;2000000,0
9422265;224;2024-04-19 00:00:00;PM OLARIA;18.338.202/0001-03;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;150000,0;150000,0;150000,0
9422266;223;2024-04-19 00:00:00;PM SANTO ANTONIO DO AMPARO;18.244.335/0001-10;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;100000,0;100000,0;100000,0
9422269;387;2024-04-11 00:00:00;PM LAGAMAR;18.192.260/0001-71;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9422270;219;2024-04-11 00:00:00;PM ELOI MENDES;20.347.225/0001-26;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;120237,25;120237,25;120237,25
9422271;216;2024-04-11 00:00:00;PM ARCEBURGO;17.899.717/0001-10;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;79078,5;79078,5;79078,5
9422273;229;2024-04-11 00:00:00;PM INCONFIDENTES;18.028.829/0001-68;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78677,5;78677,5;78677,5
9422274;226;2024-04-11 00:00:00;PM PRATA;18.260.505/0001-50;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;350000,0;350000,0;350000,0
9422275;222;2024-04-11 00:00:00;PM ALEM PARAIBA;17.709.197/0001-35;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;513728,9;513728,9;513728,9
